2021-05-24 12:43:10,330 - HyperTuner_objective - INFO - ObjValue=-0.6824944019 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 447, 'epoch': 3, 'hidden_size': 449, 'lr': 0.7406471423269038}
2021-05-24 12:52:37,495 - HyperTuner_objective - INFO - ObjValue=-0.6676013470 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 444, 'epoch': 1, 'hidden_size': 461, 'lr': 1.4322073275886096}
2021-05-24 12:52:39,365 - HyperTuner_objective - INFO - ObjValue=-0.7113571167 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 506, 'epoch': 2, 'hidden_size': 455, 'lr': 0.6253832147025835}
2021-05-24 12:52:40,302 - HyperTuner_objective - INFO - ObjValue=-0.7034228444 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 482, 'epoch': 1, 'hidden_size': 474, 'lr': 0.8068774693730457}
2021-05-24 12:52:41,199 - HyperTuner_objective - INFO - ObjValue=-0.7049725056 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 504, 'epoch': 1, 'hidden_size': 476, 'lr': 1.3113457079178223}
2021-05-24 12:52:44,756 - HyperTuner_objective - INFO - ObjValue=-0.6671693325 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 429, 'epoch': 4, 'hidden_size': 448, 'lr': 0.88339086259557}
2021-05-24 12:52:45,773 - HyperTuner_objective - INFO - ObjValue=-0.6991631985 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 418, 'epoch': 1, 'hidden_size': 473, 'lr': 0.9721252590215596}
2021-05-24 12:52:48,519 - HyperTuner_objective - INFO - ObjValue=-0.6767055392 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 462, 'epoch': 3, 'hidden_size': 468, 'lr': 1.495229381295934}
2021-05-24 12:52:49,447 - HyperTuner_objective - INFO - ObjValue=-0.7033517957 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 496, 'epoch': 1, 'hidden_size': 466, 'lr': 1.0574059817647863}
2021-05-24 12:52:50,377 - HyperTuner_objective - INFO - ObjValue=-0.7107628584 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 461, 'epoch': 1, 'hidden_size': 472, 'lr': 1.2654117274350878}
2021-05-24 12:52:52,289 - HyperTuner_objective - INFO - ObjValue=-0.6795166731 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 423, 'epoch': 2, 'hidden_size': 441, 'lr': 1.4621895013227189}
2021-05-24 12:52:53,161 - HyperTuner_objective - INFO - ObjValue=-0.7145775557 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 455, 'epoch': 1, 'hidden_size': 437, 'lr': 0.6646961617969012}
2021-05-24 12:52:54,033 - HyperTuner_objective - INFO - ObjValue=-0.6885206699 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 474, 'epoch': 1, 'hidden_size': 442, 'lr': 1.185146457727224}
2021-05-24 12:52:57,594 - HyperTuner_objective - INFO - ObjValue=-0.6480864286 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 443, 'epoch': 4, 'hidden_size': 458, 'lr': 1.2167409668587246}
2021-05-24 12:52:58,517 - HyperTuner_objective - INFO - ObjValue=-0.7078789473 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 511, 'epoch': 1, 'hidden_size': 481, 'lr': 1.3542626463504033}
2021-05-24 12:52:59,390 - HyperTuner_objective - INFO - ObjValue=-0.7114823461 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 439, 'epoch': 1, 'hidden_size': 438, 'lr': 1.1261339154213632}
2021-05-24 12:53:02,285 - HyperTuner_objective - INFO - ObjValue=-0.6895956993 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 466, 'epoch': 3, 'hidden_size': 475, 'lr': 0.8539029938333904}
2021-05-24 12:53:03,342 - HyperTuner_objective - INFO - ObjValue=-0.7033254504 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 422, 'epoch': 1, 'hidden_size': 485, 'lr': 1.0837021688025315}
2021-05-24 12:53:04,279 - HyperTuner_objective - INFO - ObjValue=-0.7000213265 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 425, 'epoch': 1, 'hidden_size': 450, 'lr': 0.9962174640256953}
2021-05-24 12:53:06,122 - HyperTuner_objective - INFO - ObjValue=-0.6984748840 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 428, 'epoch': 2, 'hidden_size': 443, 'lr': 1.294329145511609}
2021-05-24 12:53:07,086 - HyperTuner_objective - INFO - ObjValue=-0.7122499943 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 500, 'epoch': 1, 'hidden_size': 482, 'lr': 1.0377126718309424}
2021-05-24 12:53:08,001 - HyperTuner_objective - INFO - ObjValue=-0.7077268362 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 441, 'epoch': 1, 'hidden_size': 447, 'lr': 0.9444604398790988}
2021-05-24 12:53:11,236 - HyperTuner_objective - INFO - ObjValue=-0.6579638720 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 481, 'epoch': 4, 'hidden_size': 452, 'lr': 1.3316036306431973}
2021-05-24 12:53:12,325 - HyperTuner_objective - INFO - ObjValue=-0.6759420037 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 412, 'epoch': 1, 'hidden_size': 445, 'lr': 1.4013896551975287}
2021-05-24 12:53:13,283 - HyperTuner_objective - INFO - ObjValue=-0.7037917972 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 507, 'epoch': 1, 'hidden_size': 477, 'lr': 1.1579336118090156}
2021-05-24 12:53:15,947 - HyperTuner_objective - INFO - ObjValue=-0.4229514003 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 499, 'epoch': 3, 'hidden_size': 444, 'lr': 1.2313926836443068}
2021-05-24 12:53:16,952 - HyperTuner_objective - INFO - ObjValue=-0.7111958861 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 460, 'epoch': 1, 'hidden_size': 453, 'lr': 0.9252806443088958}
2021-05-24 12:53:17,902 - HyperTuner_objective - INFO - ObjValue=-0.7022566199 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 505, 'epoch': 1, 'hidden_size': 470, 'lr': 1.4225961061974597}
2021-05-24 12:53:20,386 - HyperTuner_objective - INFO - ObjValue=-0.7099512219 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 451, 'epoch': 2, 'hidden_size': 479, 'lr': 0.5932609244988969}
2021-05-24 12:53:21,651 - HyperTuner_objective - INFO - ObjValue=-0.7204317451 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 467, 'epoch': 1, 'hidden_size': 451, 'lr': 0.962619539395538}
2021-05-24 12:53:22,785 - HyperTuner_objective - INFO - ObjValue=-0.7052152157 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 469, 'epoch': 1, 'hidden_size': 474, 'lr': 1.1277585395700223}
2021-05-24 12:53:26,947 - HyperTuner_objective - INFO - ObjValue=-0.6785787940 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 475, 'epoch': 4, 'hidden_size': 462, 'lr': 0.6904741178134108}
2021-05-24 12:53:27,794 - HyperTuner_objective - INFO - ObjValue=-0.7051545978 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 503, 'epoch': 1, 'hidden_size': 440, 'lr': 1.0975738580068577}
2021-05-24 12:53:28,925 - HyperTuner_objective - INFO - ObjValue=-0.7052522302 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 414, 'epoch': 1, 'hidden_size': 459, 'lr': 0.7538776659324418}
2021-05-24 12:53:32,284 - HyperTuner_objective - INFO - ObjValue=-0.3701380491 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 476, 'epoch': 3, 'hidden_size': 484, 'lr': 1.1982579494476147}
2021-05-24 12:53:33,250 - HyperTuner_objective - INFO - ObjValue=-0.6824675798 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 489, 'epoch': 1, 'hidden_size': 473, 'lr': 1.0691939932439403}
2021-05-24 12:53:34,235 - HyperTuner_objective - INFO - ObjValue=-0.7019144893 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 490, 'epoch': 1, 'hidden_size': 478, 'lr': 0.8688053649820303}
2021-05-24 12:53:35,908 - HyperTuner_objective - INFO - ObjValue=-0.7107856870 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 493, 'epoch': 2, 'hidden_size': 438, 'lr': 0.7192125090599852}
2021-05-24 12:53:37,062 - HyperTuner_objective - INFO - ObjValue=-0.7134243250 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 438, 'epoch': 1, 'hidden_size': 469, 'lr': 0.8307633393488194}
2021-05-24 12:53:37,969 - HyperTuner_objective - INFO - ObjValue=-0.7020914555 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 509, 'epoch': 1, 'hidden_size': 471, 'lr': 1.0256676948873977}
2021-05-24 12:53:41,415 - HyperTuner_objective - INFO - ObjValue=-0.6544779539 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 483, 'epoch': 4, 'hidden_size': 446, 'lr': 1.2670878300042456}
2021-05-24 12:53:42,448 - HyperTuner_objective - INFO - ObjValue=-0.7027108669 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 419, 'epoch': 1, 'hidden_size': 467, 'lr': 1.4465854279310781}
2021-05-24 12:53:43,459 - HyperTuner_objective - INFO - ObjValue=-0.7048901916 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 436, 'epoch': 1, 'hidden_size': 483, 'lr': 1.3801726356189106}
2021-05-24 12:53:44,339 - HyperTuner_objective - INFO - ObjValue=-0.6951035857 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 486, 'epoch': 1, 'hidden_size': 460, 'lr': 0.900524344175426}
2021-05-24 12:53:47,039 - HyperTuner_objective - INFO - ObjValue=-0.6897927523 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 458, 'epoch': 3, 'hidden_size': 456, 'lr': 1.1417419579368513}
2021-05-24 12:53:48,093 - HyperTuner_objective - INFO - ObjValue=-0.7166647315 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 463, 'epoch': 1, 'hidden_size': 463, 'lr': 0.9842505814321131}
2021-05-24 12:53:50,034 - HyperTuner_objective - INFO - ObjValue=-0.7004619837 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 427, 'epoch': 2, 'hidden_size': 449, 'lr': 1.243531487835552}
2021-05-24 12:53:51,009 - HyperTuner_objective - INFO - ObjValue=-0.6886450052 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 479, 'epoch': 1, 'hidden_size': 480, 'lr': 1.4999514475931572}
2021-05-24 12:53:52,114 - HyperTuner_objective - INFO - ObjValue=-0.6964614987 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 416, 'epoch': 1, 'hidden_size': 482, 'lr': 1.2859851100013828}
2021-05-24 12:53:53,160 - HyperTuner_objective - INFO - ObjValue=-0.7057045698 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 415, 'epoch': 1, 'hidden_size': 465, 'lr': 1.015004662100013}
2021-05-24 12:53:54,479 - HyperTuner_objective - INFO - ObjValue=-0.6957347393 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 442, 'epoch': 1, 'hidden_size': 438, 'lr': 1.1941293230524892}
2021-05-24 12:53:55,404 - HyperTuner_objective - INFO - ObjValue=-0.7003481388 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 478, 'epoch': 1, 'hidden_size': 438, 'lr': 1.1652883452498353}
2021-05-24 12:53:56,277 - HyperTuner_objective - INFO - ObjValue=-0.6857017875 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 508, 'epoch': 1, 'hidden_size': 438, 'lr': 1.219946084500253}
2021-05-24 12:53:57,173 - HyperTuner_objective - INFO - ObjValue=-0.6960747242 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 471, 'epoch': 1, 'hidden_size': 438, 'lr': 1.316776957718569}
2021-05-24 12:53:58,236 - HyperTuner_objective - INFO - ObjValue=-0.7120891809 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 437, 'epoch': 1, 'hidden_size': 438, 'lr': 1.2125608186210832}
2021-05-24 12:53:59,251 - HyperTuner_objective - INFO - ObjValue=-0.6950377822 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 432, 'epoch': 1, 'hidden_size': 454, 'lr': 1.3428688285393036}
2021-05-24 12:54:00,181 - HyperTuner_objective - INFO - ObjValue=-0.7154415250 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 478, 'epoch': 1, 'hidden_size': 464, 'lr': 1.2784814592548863}
2021-05-24 12:54:01,081 - HyperTuner_objective - INFO - ObjValue=-0.7048643231 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 495, 'epoch': 1, 'hidden_size': 436, 'lr': 1.253593916927102}
2021-05-24 12:54:02,032 - HyperTuner_objective - INFO - ObjValue=-0.7061923742 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 478, 'epoch': 1, 'hidden_size': 457, 'lr': 1.1117195523674268}
2021-05-24 12:54:02,927 - HyperTuner_objective - INFO - ObjValue=-0.6980104446 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 478, 'epoch': 1, 'hidden_size': 447, 'lr': 1.0547267028144045}
2021-05-24 12:54:03,762 - HyperTuner_objective - INFO - ObjValue=-0.6998485327 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 448, 'epoch': 1, 'hidden_size': 474, 'lr': 1.1403194032498887}
2021-05-24 12:54:04,584 - HyperTuner_objective - INFO - ObjValue=-0.7079457045 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 462, 'epoch': 1, 'hidden_size': 455, 'lr': 1.1722666029073547}
2021-05-24 12:54:05,481 - HyperTuner_objective - INFO - ObjValue=-0.6759995818 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 445, 'epoch': 1, 'hidden_size': 439, 'lr': 1.313403384751915}
2021-05-24 12:54:06,631 - HyperTuner_objective - INFO - ObjValue=-0.6800065637 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 466, 'epoch': 1, 'hidden_size': 461, 'lr': 1.0897773079432393}
2021-05-24 12:54:07,855 - HyperTuner_objective - INFO - ObjValue=-0.6689090729 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 434, 'epoch': 1, 'hidden_size': 466, 'lr': 1.2306010879054388}
2021-05-24 12:54:08,809 - HyperTuner_objective - INFO - ObjValue=-0.6906904578 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 480, 'epoch': 1, 'hidden_size': 473, 'lr': 1.1866979975200393}
2021-05-24 12:54:09,841 - HyperTuner_objective - INFO - ObjValue=-0.6972450018 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 497, 'epoch': 1, 'hidden_size': 468, 'lr': 1.2950194166447744}
2021-05-24 12:54:10,716 - HyperTuner_objective - INFO - ObjValue=-0.7239952683 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 1, 'hidden_size': 448, 'lr': 1.2582653518485036}
2021-05-24 12:54:11,600 - HyperTuner_objective - INFO - ObjValue=-0.7101495266 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 492, 'epoch': 1, 'hidden_size': 448, 'lr': 1.3868347511109076}
2021-05-24 12:54:12,526 - HyperTuner_objective - INFO - ObjValue=-0.7008756995 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 468, 'epoch': 1, 'hidden_size': 448, 'lr': 1.3673597879070112}
2021-05-24 12:54:13,433 - HyperTuner_objective - INFO - ObjValue=-0.7110443711 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 1, 'hidden_size': 448, 'lr': 1.4060863292197177}
2021-05-24 12:54:14,394 - HyperTuner_objective - INFO - ObjValue=-0.7222605348 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 424, 'epoch': 1, 'hidden_size': 448, 'lr': 1.3406789560823562}
2021-05-24 12:54:15,274 - HyperTuner_objective - INFO - ObjValue=-0.7029716969 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 464, 'epoch': 1, 'hidden_size': 448, 'lr': 1.2575474238959512}
2021-05-24 12:54:18,930 - HyperTuner_objective - INFO - ObjValue=-0.6626533270 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 487, 'epoch': 4, 'hidden_size': 437, 'lr': 1.3540826577272287}
2021-05-24 12:54:19,863 - HyperTuner_objective - INFO - ObjValue=-0.6781485677 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 472, 'epoch': 1, 'hidden_size': 441, 'lr': 1.3268133274630278}
2021-05-24 12:54:20,879 - HyperTuner_objective - INFO - ObjValue=-0.6971634626 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 449, 'epoch': 1, 'hidden_size': 458, 'lr': 1.4719407646422318}
2021-05-24 12:54:23,683 - HyperTuner_objective - INFO - ObjValue=-0.6731058359 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 452, 'epoch': 3, 'hidden_size': 442, 'lr': 1.3062398451037895}
2021-05-24 12:54:24,669 - HyperTuner_objective - INFO - ObjValue=-0.7091571093 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 435, 'epoch': 1, 'hidden_size': 476, 'lr': 1.005079090493527}
2021-05-24 12:54:25,736 - HyperTuner_objective - INFO - ObjValue=-0.6949965954 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 454, 'epoch': 1, 'hidden_size': 450, 'lr': 1.4138172542047367}
2021-05-24 12:54:27,600 - HyperTuner_objective - INFO - ObjValue=-0.7031507492 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 2, 'hidden_size': 472, 'lr': 1.447402503922882}
2021-05-24 12:54:28,633 - HyperTuner_objective - INFO - ObjValue=-0.6860004067 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 459, 'epoch': 1, 'hidden_size': 482, 'lr': 1.2747425923833}
2021-05-24 12:54:29,596 - HyperTuner_objective - INFO - ObjValue=-0.6924098134 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 502, 'epoch': 1, 'hidden_size': 481, 'lr': 1.1479075772473752}
2021-05-24 12:54:30,537 - HyperTuner_objective - INFO - ObjValue=-0.7007722855 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 460, 'epoch': 1, 'hidden_size': 452, 'lr': 1.0429644231295072}
2021-05-24 12:54:34,401 - HyperTuner_objective - INFO - ObjValue=-0.6674349308 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 510, 'epoch': 4, 'hidden_size': 485, 'lr': 1.365986716247552}
2021-05-24 12:54:35,602 - HyperTuner_objective - INFO - ObjValue=-0.7005054355 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 417, 'epoch': 1, 'hidden_size': 475, 'lr': 0.9657880019725928}
2021-05-24 12:54:36,604 - HyperTuner_objective - INFO - ObjValue=-0.7060869336 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 450, 'epoch': 1, 'hidden_size': 445, 'lr': 1.2358473891171777}
2021-05-24 12:54:39,801 - HyperTuner_objective - INFO - ObjValue=-0.6886373758 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 473, 'epoch': 3, 'hidden_size': 443, 'lr': 1.0691409057653152}
2021-05-24 12:54:40,867 - HyperTuner_objective - INFO - ObjValue=-0.7045756578 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 484, 'epoch': 1, 'hidden_size': 479, 'lr': 0.9341445098633194}
2021-05-24 12:54:41,873 - HyperTuner_objective - INFO - ObjValue=-0.6954145432 -- Params={'act_func_1': <class 'torch.nn.modules.activation.Tanh'>, 'act_func_2': <class 'torch.nn.modules.activation.Tanh'>, 'batch_size': 440, 'epoch': 1, 'hidden_size': 444, 'lr': 1.1782703530966643}
